,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,section,Section
1406,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.2.ni.A,Financial account - Portfolio investment - Debt securities - Net incurrence of liabilities - Annual,2018,2018-01-01,61774.981261,61774.981261,A,Annual,,
1407,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.2.ni.A,Financial account - Portfolio investment - Debt securities - Net incurrence of liabilities - Annual,2019,2019-01-01,172833.23374999998,172833.23374999998,A,Annual,,
1408,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.2.ni.A,Financial account - Portfolio investment - Debt securities - Net incurrence of liabilities - Annual,2020,2020-01-01,111981.636,111981.636,A,Annual,,
1409,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.2.ni.A,Financial account - Portfolio investment - Debt securities - Net incurrence of liabilities - Annual,2021,2021-01-01,64114.35624200001,64114.35624200001,A,Annual,,
1410,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2007,2007-01-01,20521.0,20521.0,A,Annual,,
1411,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2008,2008-01-01,6114.173235885171,6114.173235885171,A,Annual,,
1412,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2009,2009-01-01,75520.16249999999,75520.16249999999,A,Annual,,
1413,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2010,2010-01-01,56828.48250000001,56828.48250000001,A,Annual,,
1414,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2011,2011-01-01,60178.695,60178.695,A,Annual,,
1415,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2012,2012-01-01,11941.306249999998,11941.306249999998,A,Annual,,
1416,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2013,2013-01-01,24773.15,24773.15,A,Annual,,
1417,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2014,2014-01-01,100425.58949999999,100425.58949999999,A,Annual,,
1418,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2015,2015-01-01,40386.23545584996,40386.23545584996,A,Annual,,
1419,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2016,2016-01-01,-42798.22379026003,-42798.22379026003,A,Annual,,
1420,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2017,2017-01-01,-9520.89027851999,-9520.89027851999,A,Annual,,
1421,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2018,2018-01-01,45157.070473845706,45157.070473845706,A,Annual,,
1422,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2019,2019-01-01,-43196.072033070086,-43196.072033070086,A,Annual,,
1423,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2020,2020-01-01,88837.71161360259,88837.71161360259,A,Annual,,
1424,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.A,Financial account - Portfolio investment - Annual,2021,2021-01-01,144501.20515547344,144501.20515547344,A,Annual,,
1425,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2007,2007-01-01,20521.0,20521.0,A,Annual,,
1426,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2008,2008-01-01,14428.0,14428.0,A,Annual,,
1427,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2009,2009-01-01,75500.56249999999,75500.56249999999,A,Annual,,
1428,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2010,2010-01-01,62463.48250000001,62463.48250000001,A,Annual,,
1429,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2011,2011-01-01,57839.695,57839.695,A,Annual,,
1430,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2012,2012-01-01,15350.306249999998,15350.306249999998,A,Annual,,
1431,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2013,2013-01-01,31454.350000000002,31454.350000000002,A,Annual,,
1432,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2014,2014-01-01,101184.96949999999,101184.96949999999,A,Annual,,
1433,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2015,2015-01-01,39081.23545584996,39081.23545584996,A,Annual,,
1434,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2016,2016-01-01,20307.69620973997,20307.69620973997,A,Annual,,
1435,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2017,2017-01-01,72010.31251148,72010.31251148,A,Annual,,
1436,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2018,2018-01-01,106932.0517348457,106932.0517348457,A,Annual,,
1437,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2019,2019-01-01,129637.1617169299,129637.1617169299,A,Annual,,
1438,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2020,2020-01-01,200819.3476136026,200819.3476136026,A,Annual,,
1439,annual,SAMA,BPR,Balance of payments (millions riyals),3.2.na.A,Financial account - Portfolio investment - Net acquisition of financial assets - Annual,2021,2021-01-01,208615.56139747344,208615.56139747344,A,Annual,,
1440,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2007,2007-01-01,63230.0,63230.0,A,Annual,,
1441,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2008,2008-01-01,-1502.6630000000005,-1502.6630000000005,A,Annual,,
1442,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2009,2009-01-01,25867.124999999985,25867.124999999985,A,Annual,,
1443,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2010,2010-01-01,28131.857500000016,28131.857500000016,A,Annual,,
1444,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2011,2011-01-01,42162.64,42162.64,A,Annual,,
1445,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2012,2012-01-01,41121.6125,41121.6125,A,Annual,,
1446,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2013,2013-01-01,205115.44999999998,205115.44999999998,A,Annual,,
1447,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2014,2014-01-01,124474.09399999998,124474.09399999998,A,Annual,,
1448,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2015,2015-01-01,130629.73642901,130629.73642901,A,Annual,,
1449,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2016,2016-01-01,-3021.065230294709,-3021.065230294709,A,Annual,,
1450,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2017,2017-01-01,163180.14277748787,163180.14277748787,A,Annual,,
1451,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2018,2018-01-01,155977.22890632908,155977.22890632908,A,Annual,,
1452,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2019,2019-01-01,133915.04981232696,133915.04981232696,A,Annual,,
1453,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2020,2020-01-01,-4995.0963112048885,-4995.0963112048885,A,Annual,,
1454,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.A,Financial account - Other investment - Annual,2021,2021-01-01,-12170.80955949772,-12170.80955949772,A,Annual,,
1455,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2007,2007-01-01,NA,,A,Annual,,
1456,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2008,2008-01-01,NA,,A,Annual,,
1457,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2009,2009-01-01,NA,,A,Annual,,
1458,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2010,2010-01-01,NA,,A,Annual,,
1459,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2011,2011-01-01,NA,,A,Annual,,
1460,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2012,2012-01-01,NA,,A,Annual,,
1461,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2013,2013-01-01,137903.75,137903.75,A,Annual,,
1462,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2014,2014-01-01,114444.0,114444.0,A,Annual,,
1463,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2015,2015-01-01,74841.0,74841.0,A,Annual,,
1464,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2016,2016-01-01,6391.125000000001,6391.125000000001,A,Annual,,
1465,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2017,2017-01-01,9715.125,9715.125,A,Annual,,
1466,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2018,2018-01-01,662.625,662.625,A,Annual,,
1467,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2019,2019-01-01,-981.75,-981.75,A,Annual,,
1468,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2020,2020-01-01,-9704.25,-9704.25,A,Annual,,
1469,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.1.A,Financial account - Other investment - Net acquisition of financial assets - Trade Credits - Annual,2021,2021-01-01,-3079.5,-3079.5,A,Annual,,
1470,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2007,2007-01-01,NA,,A,Annual,,
1471,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2008,2008-01-01,-3592.3549999999996,-3592.3549999999996,A,Annual,,
1472,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2009,2009-01-01,18364.962499999987,18364.962499999987,A,Annual,,
1473,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2010,2010-01-01,4681.957500000017,4681.957500000017,A,Annual,,
1474,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2011,2011-01-01,30910.39,30910.39,A,Annual,,
1475,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2012,2012-01-01,57224.612499999996,57224.612499999996,A,Annual,,
1476,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2013,2013-01-01,56215.200000000004,56215.200000000004,A,Annual,,
1477,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2014,2014-01-01,35450.96800000003,35450.96800000003,A,Annual,,
1478,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2015,2015-01-01,77323.57863018,77323.57863018,A,Annual,,
1479,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2016,2016-01-01,21103.52580438289,21103.52580438289,A,Annual,,
1480,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2017,2017-01-01,113996.39829125031,113996.39829125031,A,Annual,,
1481,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2018,2018-01-01,168312.2118671291,168312.2118671291,A,Annual,,
1482,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2019,2019-01-01,178752.68486514705,178752.68486514705,A,Annual,,
1483,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2020,2020-01-01,3422.586105390241,3422.586105390241,A,Annual,,
1484,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.2.A,Financial account - Other investment - Net acquisition of financial assets - Currency and deposits - Annual,2021,2021-01-01,97576.43910792514,97576.43910792514,A,Annual,,
1485,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.3.A,Financial account - Other investment - Net acquisition of financial assets - Loans - Annual,2007,2007-01-01,NA,,A,Annual,,
1486,annual,SAMA,BPR,Balance of payments (millions riyals),3.3.na.3.A,Financial account - Other investment - Net acquisition of financial assets - Loans - Annual,2008,2008-01-01,4552.1,4552.1,A,Annual,,
