,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,frequency,Frequency
892,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-03,1997-03-01,75.31,75.31,M,Monthly
893,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-04,1997-04-01,75.09,75.09,M,Monthly
894,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-05,1997-05-01,74.8,74.8,M,Monthly
895,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-06,1997-06-01,72.71,72.71,M,Monthly
896,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-07,1997-07-01,72.78,72.78,M,Monthly
897,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-08,1997-08-01,72.57,72.57,M,Monthly
898,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-09,1997-09-01,74.45,74.45,M,Monthly
899,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-10,1997-10-01,76.87,76.87,M,Monthly
900,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-11,1997-11-01,77.58,77.58,M,Monthly
901,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1997-12,1997-12-01,76.93,76.93,M,Monthly
902,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-01,1998-01-01,79.03,79.03,M,Monthly
903,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-02,1998-02-01,77.62,77.62,M,Monthly
904,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-03,1998-03-01,76.36,76.36,M,Monthly
905,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-04,1998-04-01,76.28,76.28,M,Monthly
906,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-05,1998-05-01,76.74,76.74,M,Monthly
907,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-06,1998-06-01,76.39,76.39,M,Monthly
908,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-07,1998-07-01,77.04,77.04,M,Monthly
909,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-08,1998-08-01,78.97,78.97,M,Monthly
910,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-09,1998-09-01,89.26,89.26,M,Monthly
911,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-10,1998-10-01,94.72,94.72,M,Monthly
912,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-11,1998-11-01,93.88,93.88,M,Monthly
913,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1998-12,1998-12-01,96.08,96.08,M,Monthly
914,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-01,1999-01-01,98.04,98.04,M,Monthly
915,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-02,1999-02-01,96.55,96.55,M,Monthly
916,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-03,1999-03-01,96.27,96.27,M,Monthly
917,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-04,1999-04-01,98.27,98.27,M,Monthly
918,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-05,1999-05-01,97.01,97.01,M,Monthly
919,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-06,1999-06-01,95.9,95.9,M,Monthly
920,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-07,1999-07-01,97.05,97.05,M,Monthly
921,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-08,1999-08-01,99.65,99.65,M,Monthly
922,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-09,1999-09-01,101.99,101.99,M,Monthly
923,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-10,1999-10-01,105.1,105.1,M,Monthly
924,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-11,1999-11-01,103.54,103.54,M,Monthly
925,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),1999-12,1999-12-01,103.92,103.92,M,Monthly
926,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-01,2000-01-01,105.48,105.48,M,Monthly
927,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-02,2000-02-01,106.29,106.29,M,Monthly
928,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-03,2000-03-01,106.41,106.41,M,Monthly
929,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-04,2000-04-01,106.54,106.54,M,Monthly
930,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-05,2000-05-01,105.93,105.93,M,Monthly
931,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-06,2000-06-01,105.12,105.12,M,Monthly
932,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-07,2000-07-01,104.87,104.87,M,Monthly
933,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-08,2000-08-01,104.08,104.08,M,Monthly
934,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-09,2000-09-01,105.08,105.08,M,Monthly
935,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-10,2000-10-01,106.51,106.51,M,Monthly
936,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-11,2000-11-01,109.14,109.14,M,Monthly
937,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2000-12,2000-12-01,111.56,111.56,M,Monthly
938,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-01,2001-01-01,114.19,114.19,M,Monthly
939,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-02,2001-02-01,102.96,102.96,M,Monthly
940,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-03,2001-03-01,86.46,86.46,M,Monthly
941,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-04,2001-04-01,76.02,76.02,M,Monthly
942,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-05,2001-05-01,84.63,84.63,M,Monthly
943,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-06,2001-06-01,81.23,81.23,M,Monthly
944,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-07,2001-07-01,76.26,76.26,M,Monthly
945,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-08,2001-08-01,73.34,73.34,M,Monthly
946,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-09,2001-09-01,73.75,73.75,M,Monthly
947,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-10,2001-10-01,71.79,71.79,M,Monthly
948,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-11,2001-11-01,78.95,78.95,M,Monthly
949,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2001-12,2001-12-01,85.08,85.08,M,Monthly
950,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-01,2002-01-01,95.41,95.41,M,Monthly
951,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-02,2002-02-01,98.17,98.17,M,Monthly
952,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-03,2002-03-01,99.29,99.29,M,Monthly
953,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-04,2002-04-01,103.69,103.69,M,Monthly
954,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-05,2002-05-01,97.89,97.89,M,Monthly
955,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-06,2002-06-01,89.38,89.38,M,Monthly
956,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-07,2002-07-01,83.2,83.2,M,Monthly
957,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-08,2002-08-01,85.89,85.89,M,Monthly
958,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-09,2002-09-01,88.2,88.2,M,Monthly
959,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-10,2002-10-01,90.73,90.73,M,Monthly
960,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-11,2002-11-01,95.13,95.13,M,Monthly
961,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2002-12,2002-12-01,97.16,97.16,M,Monthly
962,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-01,2003-01-01,88.15,88.15,M,Monthly
963,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-02,2003-02-01,91.09,91.09,M,Monthly
964,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-03,2003-03-01,90.8,90.8,M,Monthly
965,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-04,2003-04-01,92.91,92.91,M,Monthly
966,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-05,2003-05-01,100.16,100.16,M,Monthly
967,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-06,2003-06-01,104.93,104.93,M,Monthly
968,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-07,2003-07-01,106.24,106.24,M,Monthly
969,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-08,2003-08-01,106.57,106.57,M,Monthly
970,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-09,2003-09-01,109.49,109.49,M,Monthly
971,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-10,2003-10-01,104.84,104.84,M,Monthly
972,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-11,2003-11-01,101.61,101.61,M,Monthly
973,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2003-12,2003-12-01,103.21,103.21,M,Monthly
974,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-01,2004-01-01,108.82,108.82,M,Monthly
975,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-02,2004-02-01,110.59,110.59,M,Monthly
976,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-03,2004-03-01,112.26,112.26,M,Monthly
977,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-04,2004-04-01,109.81,109.81,M,Monthly
978,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-05,2004-05-01,99.04,99.04,M,Monthly
979,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-06,2004-06-01,99.05,99.05,M,Monthly
980,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-07,2004-07-01,101.32,101.32,M,Monthly
981,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-08,2004-08-01,100.51,100.51,M,Monthly
982,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-09,2004-09-01,98.63,98.63,M,Monthly
983,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-10,2004-10-01,100.39,100.39,M,Monthly
984,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-11,2004-11-01,102.17,102.17,M,Monthly
985,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2004-12,2004-12-01,104.13,104.13,M,Monthly
986,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-01,2005-01-01,107.61,107.61,M,Monthly
987,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-02,2005-02-01,109.93,109.93,M,Monthly
988,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-03,2005-03-01,109.33,109.33,M,Monthly
989,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-04,2005-04-01,105.96,105.96,M,Monthly
990,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-05,2005-05-01,106.24,106.24,M,Monthly
991,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-06,2005-06-01,108.2,108.2,M,Monthly
992,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-07,2005-07-01,109.02,109.02,M,Monthly
993,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-08,2005-08-01,107.86,107.86,M,Monthly
994,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-09,2005-09-01,108.59,108.59,M,Monthly
995,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-10,2005-10-01,109.55,109.55,M,Monthly
996,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-11,2005-11-01,111.44,111.44,M,Monthly
997,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2005-12,2005-12-01,111.76,111.76,M,Monthly
998,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-01,2006-01-01,112.4,112.4,M,Monthly
999,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-02,2006-02-01,112.38,112.38,M,Monthly
1000,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-03,2006-03-01,111.33,111.33,M,Monthly
1001,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-04,2006-04-01,111.13,111.13,M,Monthly
1002,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-05,2006-05-01,104.38,104.38,M,Monthly
1003,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-06,2006-06-01,93.58,93.58,M,Monthly
1004,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-07,2006-07-01,96.18,96.18,M,Monthly
1005,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-08,2006-08-01,100.48,100.48,M,Monthly
1006,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-09,2006-09-01,100.64,100.64,M,Monthly
1007,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-10,2006-10-01,101.03,101.03,M,Monthly
1008,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-11,2006-11-01,102.42,102.42,M,Monthly
1009,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2006-12,2006-12-01,102.3,102.3,M,Monthly
1010,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-01,2007-01-01,103.38,103.38,M,Monthly
1011,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-02,2007-02-01,105.11,105.11,M,Monthly
1012,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-03,2007-03-01,104.07,104.07,M,Monthly
1013,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-04,2007-04-01,107.15,107.15,M,Monthly
1014,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-05,2007-05-01,108.59,108.59,M,Monthly
1015,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-06,2007-06-01,108.72,108.72,M,Monthly
1016,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-07,2007-07-01,108.86,108.86,M,Monthly
1017,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-08,2007-08-01,105.65,105.65,M,Monthly
1018,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-09,2007-09-01,109.23,109.23,M,Monthly
1019,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-10,2007-10-01,114.59,114.59,M,Monthly
1020,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-11,2007-11-01,115.43,115.43,M,Monthly
1021,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2007-12,2007-12-01,115.93,115.93,M,Monthly
1022,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2008-01,2008-01-01,115.42,115.42,M,Monthly
1023,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2008-02,2008-02-01,113.09,113.09,M,Monthly
1024,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2008-03,2008-03-01,106.72,106.72,M,Monthly
1025,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2008-04,2008-04-01,100.73,100.73,M,Monthly
1026,monthly,TCMB,CPIREER,CPI Based Real Effective Exchange Rate (2003=100),cpidicree,CPI - Developing Countries Based Real Effective Exchange Rate (2003=100),2008-05,2008-05-01,105.64,105.64,M,Monthly
