,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,ADJUSTMENT,BS_REP_SECTOR,BS_ITEM,MATURITY_ORIG,DATA_TYPE,COUNT_AREA,BS_COUNT_SECTOR,CURRENCY_TRANS,BS_SUFFIX,Frequency code list,Area code list,Adjustment indicator code list,Balance sheet reference sector breakdown,Balance sheet item,Original maturity,Data Type,Counterpart geo area,Balance sheet counterpart sector,Currency code list,Suffix
60,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-01,1975-01-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
61,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-02,1975-02-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
62,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-03,1975-03-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
63,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-04,1975-04-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
64,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-05,1975-05-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
65,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-06,1975-06-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
66,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-07,1975-07-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
67,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-08,1975-08-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
68,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-09,1975-09-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
69,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-10,1975-10-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
70,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-11,1975-11-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
71,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1975-12,1975-12-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
72,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-01,1976-01-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
73,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-02,1976-02-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
74,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-03,1976-03-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
75,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-04,1976-04-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
76,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-05,1976-05-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
77,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-06,1976-06-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
78,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-07,1976-07-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
79,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-08,1976-08-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
80,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-09,1976-09-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
81,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-10,1976-10-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
82,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-11,1976-11-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
83,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1976-12,1976-12-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
84,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-01,1977-01-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
85,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-02,1977-02-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
86,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-03,1977-03-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
87,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-04,1977-04-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
88,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-05,1977-05-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
89,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-06,1977-06-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
90,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-07,1977-07-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
91,monthly,BDF,BSI1,Data on monetary aggregates in France.,M.FR.N.V.M10.A.1.U2.2300.Z01.E,"France monetary agregates, M1 [stocks]",1977-08,1977-08-01,NA,,M,FR,N,V,M10,A,1,U2,2300,Z01,E,Monthly,France,Neither seasonally nor working day adjusted,"MFIs, central government and post office giro institutions",Monetary aggregate M1,Total,Outstanding amounts at the end of the period (stocks),Euro area (changing composition),Non-MFIs excluding central government,All currencies combined,Euro
